Actual Labels,Predicted Labels,Decision Values
134,1,0.6047085390100094
0,0,0.301273545898546
115,1,0.716333472083472
29,1,0.6139177087532351
0,0,0.4660414267105443
6,1,0.623247091573717
168,1,0.5451967240276062
22,1,0.7572855996342838
0,0,0.14455119390413507
0,1,0.6763387029637029
3,1,0.7311755883005883
194,0,0.28921881876293637
1,1,0.5844015388206567
72,0,0.29913000888000885
22,1,0.7629436813186813
19,1,0.6918942528060177
45,1,0.5715056332556333
800,0,0.43616068816804104
7,1,0.6850841201282377
91,1,0.5726316914080073
50,0,0.44920430957930946
1,1,0.5052561229620054
0,0,0.01375
0,1,0.553440836940837
2,1,0.5379346764346764
72,0,0.43268678032493824
5,1,0.6850047175047175
1,0,0.16191323339543154
14,0,0.42343202630702614
0,0,0.2432327664165899
1,0,0.4167088744588744
0,0,0.1836428016428016
5,1,0.8262009828406884
11,1,0.6451385664988607
4,0,0.40565533885619026
36,0,0.42313663207277785
299,0,0.4244326923076923
3188,0,0.18053104497841338
121,0,0.40097746697746695
3328,0,0.3326646409146409
25,0,0.4068354007104007
28,1,0.5365303446553448
6,1,0.679687189616369
95,0,0.4950154192213015
0,0,0.16916733266733272
124,0,0.469160912616795
152,0,0.42685347985347977
0,1,0.6721124251565428
0,0,0.0988910533910534
0,0,0.22339952612746725
48,1,0.6435878200746621
115,1,0.5134243281228573
4,1,0.648840270840271
4,1,0.6845695970695971
1,1,0.8327582695082694
0,1,0.7001161061161061
3972,0,0.3207704583428268
0,1,0.6058109211050389
12,1,0.7278518785136433
5,1,0.6368444488518019
0,0,0.40097859003741343
3,1,0.6349487381813236
38,0,0.4887555679614504
1,0,0.41941911846323593
0,1,0.5704206463471171
0,1,0.5184472121445807
70,1,0.7322607115107113
130,0,0.366562670215921
33,0,0.47479122266622265
0,0,0.40672100122100124
10,0,0.29044985569985565
30,1,0.6865466347378113
294,0,0.4382587412587412
1,1,0.5594950196861962
0,0,0.04989502164502164
6,1,0.5576715645465646
0,0,0.33866615329115324
0,0,0.12471231546231547
0,1,0.512812280512745
3,1,0.6808918303918304
163,0,0.4472430347430346
0,0,0.3201410354351531
0,0,0.02181934731934732
0,1,0.5384005022755021
29,1,0.5324002982311805
4,1,0.5076172789628671
0,0,0.020970695970695966
49,1,0.6256518465194936
0,0,0.0459539072039072
11,0,0.37465724553224566
15,0,0.3785777000777001
37,0,0.3886510156510157
13,1,0.6117227551859904
108,0,0.3943146681749623
2,1,0.6656847711112418
2,1,0.7810947247197249
6,1,0.6330313869137397
2,1,0.6534938533688534
0,1,0.6514588744588744
1294,0,0.33038391141022727
0,0,0.2305130245571422
3,1,0.6388697299432594
6,0,0.41388455988455997
0,0,0.3842070233687882
31,1,0.6115231712731712
0,0,0.013306526806526806
3,1,0.534512719306837
8,1,0.7363946608946611
3,0,0.4492500832500832
3,1,0.7161733805410277
27,1,0.5781967018488758
0,0,0.05475588300588301
35,0,0.4151343320851835
0,1,0.6162500293823823
114,1,0.5101672771672771
550,0,0.2837802859335367
0,1,0.6065367092058266
74,0,0.30197186147186145
192,0,0.33970096406861117
282,0,0.382941280941281
103,0,0.35955677655677654
0,0,0.31674533799533794
0,1,0.5205935910494734
1,1,0.6475701243201246
0,0,0.4607913752913754
164,0,0.335134754134754
1,1,0.7206117077367076
30,1,0.7038730264833204
72,0,0.3346996891996892
0,0,0.483377428127428
117,0,0.2659094239094239
2,1,0.5874275169275169
53,0,0.39756457431457437
31,1,0.521100742824427
610,0,0.3018106697224345
0,1,0.5180673656408951
19,0,0.4018067225172487
0,0,0.07806752397928868
0,1,0.5793381063381065
1,0,0.4713298507048507
12,1,0.5656372932622931
6,1,0.7216061226355345
42,1,0.736517773892774
7,1,0.5798798825443561
24,1,0.502181669637552
194,0,0.44850712767624545
2327,0,0.17768876956376953
71,1,0.5838423031646716
0,0,0.3637957018471723
2,1,0.6351872104503683
61,1,0.6124127327351011
1756,0,0.27710095314042676
10,1,0.6647449509554773
0,0,0.21183211233211233
416,0,0.3172293539793539
1299,0,0.3595117864591548
0,0,0.11851093351093354
3,1,0.6720799653562812
0,0,0.18436380204762554
31,1,0.5906639936860525
0,0,0.43454167379747877
2,1,0.5306889262698088
602,1,0.516178952626321
1196,0,0.23458682369402184
9,1,0.6416848013098014
4,1,0.6604617604617604
116,0,0.3310288322788324
135,0,0.4477438256188257
104,0,0.3448533133533133
364,1,0.503377886002886
33,0,0.3244248945498945
356,1,0.7690506364980049
5,1,0.5825696386946386
21,0,0.4164771943742533
1,0,0.3514686245127422
6,1,0.7366871812398129
19,1,0.6498163641913643
807,0,0.3690542717516401
185,0,0.36631937506937495
82,0,0.38367761976585496
2,0,0.37123230935730944
3653,0,0.12480229492729493
0,0,0.31645584970584983
7,1,0.6640497835497837
0,1,0.6209888893785952
3,1,0.5501363636363638
27,1,0.6669377289377287
0,0,0.46283541703394654
86,1,0.5542423644466987
38,0,0.3413412486206604
0,0,0.3934533064974242
568,0,0.3765598674631181
42,1,0.6217604560472207
0,1,0.5703460526401704
4,1,0.6829560578310577
8,1,0.6996814574314574
9,1,0.7452842157842156
0,1,0.6006744546303371
48,0,0.2992660672660673
58,0,0.28199583749583745
0,0,0.28120926824293696
7,1,0.5895631313131312
0,0,0.4187822969514145
27,1,0.7172829115329113
9,1,0.5735484018905072
2,1,0.7712501069192247
1,0,0.32402163114663113
48,0,0.3076273448773449
3,1,0.6687216215157392
16,0,0.3072944873753698
15,1,0.5906321178821181
0,1,0.7076386420596945
0,0,0.4057348803157626
27,0,0.4854849317349317
0,0,0.35026889776889775
1,0,0.4135117313027529
16,1,0.794827478077478
89,1,0.5818391330891329
15,0,0.47857000352588586
6,1,0.7025218115218115
1,1,0.5439104539251599
170,0,0.4413616106116106
0,1,0.686994946015457
1,0,0.17209798534798537
295,0,0.3969688710412395
137,1,0.6694751996369646
3,1,0.8894393106893108
0,0,0.36966683316683313
2,1,0.7431795149295146
116,1,0.5371242507492507
110,0,0.4876305834987017
35,0,0.41259673556577575
10,1,0.7836939171939175
0,0,0.1701741591741592
0,0,0.03183441558441558
13,0,0.43305247530247515
41,0,0.4289425158175158
47,0,0.3786233586674765
0,1,0.6508075258075255
7,1,0.7612765388206565
0,0,0.07431959706959707
1,1,0.5439926601176603
0,1,0.5093386942005362
0,0,0.012326839826839828
84,1,0.5905607170607172
1,1,0.7365343888138007
3,1,0.821413614163614
20,1,0.6595430092783032
7,1,0.5992756785697962
0,0,0.10538802863802867
1,1,0.7305909547968372
21,1,0.5390046301737478
6,0,0.42434028879617114
0,0,0.32057097804156626
0,0,0.42249027769616
142,1,0.6989381729381731
7,1,0.5298119078204219
3,1,0.7996582306582308
0,0,0.16457196969696966
10,0,0.4539466628143098
14,1,0.8010875578669697
8,1,0.563651882431294
16,1,0.748243968879418
4,1,0.71737987012987
5,1,0.5886711180975888
0,0,0.06485014985014985
26,1,0.727568403818404
10,1,0.6296903439697559
0,0,0.05402475302475303
0,0,0.033867965367965366
0,0,0.0016666666666666666
0,0,0.24749920749185456
0,0,0.030003968253968255
0,0,0.13957631257631256
16,0,0.36494733044733046
6,1,0.6013771922521922
53,0,0.4499428071928072
0,0,0.00125
0,0,0.08833388833388835
0,0,0.0051111111111111105
2,0,0.4986487817737817
0,0,0.05478268953268954
25,1,0.751023663428075
1,1,0.69826128038628
0,1,0.6100776511070629
0,0,0.4715699665831243
0,0,0.18260926491808843
3,1,0.7248669924846394
11,1,0.6907325411516587
114,0,0.399801837051837
11,0,0.37125326062826064
299,0,0.34773426573426586
2,1,0.8431225180048705
105,1,0.6085428095296517
0,0,0.4179761488511488
2,0,0.36952440778176077
69,1,0.5617055730217494
31,1,0.722700806546395
1,1,0.5123913765972591
56,1,0.5386141929965458
0,0,0.22641838716838716
1,1,0.7601166333666334
0,0,0.3810143549261196
0,0,0.16302013045434102
0,0,0.46759264857949057
1,1,0.5479973188576129
4,1,0.6043489010989014
24,1,0.7594387001886999
11,1,0.7724232167041764
177,0,0.323478354978355
0,0,0.3896371275783041
152,1,0.5469105309894784
36,0,0.42064760076524776
0,0,0.007852564102564102
74,0,0.4387120795870794
23,0,0.4307101093351094
45,0,0.4306466948084595
114,0,0.3805084498834499
0,0,0.0684949494949495
21,0,0.3436740759240759
0,0,0.08634677603098656
0,0,0.0752608959667783
2,1,0.6222929548521655
0,0,0.30713109276344563
0,0,0.3623221778221777
4,1,0.7480386835386832
11,1,0.7301918775668775
139,0,0.2521899097634392
7,1,0.621687479187479
0,0,0.29526887001887003
28,1,0.6924096875346878
5,1,0.7164563557357673
2,1,0.7393656057994293
0,0,0.46100562672621487
2,1,0.7455496725496725
1,0,0.46800601685895804
47,1,0.5661767840003136
21,0,0.46611469086469093
15,1,0.5814136506768087
1,1,0.5172474633209928
61,0,0.31387404627536203
0,0,0.48631202131202156
6,1,0.5663681873681873
4507,0,0.2409421966921967
143,0,0.3244859862359863
1,1,0.8271134837384838
8,0,0.4620910755910755
0,0,0.2006347982083277
8,1,0.5082605172605175
0,0,0.4110399502458326
0,0,0.024583333333333332
57,0,0.4749615262188791
36,0,0.3550887445887445
1309,0,0.33798331493068334
141,0,0.4699280858030859
1,1,0.6326252775002775
47,0,0.3549094377844378
0,0,0.03395403615991851
6,1,0.5799287754728931
182,0,0.38022523310023304
0,0,0.3292217455746868
38,1,0.5334323454323455
0,0,0.43322773060273057
10,1,0.6750858389976035
0,0,0.04631426906426906
0,0,0.00901098901098901
51,1,0.5823308907294975
0,0,0.2932902914079385
309,0,0.3124909812409812
0,0,0.0909220779220779
7,0,0.41307420357420355
92,1,0.5148416583416582
4,1,0.6320809060220826
2,1,0.5222620361664478
137,0,0.48616898379398393
1,1,0.5094914391164391
0,0,0.4434116300366299
915,0,0.3852407592407593
1,1,0.6153011433011432
68,1,0.5951290588496468
13,0,0.4271605812488168
0,0,0.012713675213675214
3,1,0.5024755473284885
0,0,0.03060714285714286
16,0,0.349078408519585
13,0,0.3835015817515817
5,1,0.5337568685184785
392,0,0.2900176212676212
105,0,0.31334744422244415
5,1,0.7637586306881973
1,1,0.5230291652791652
21,1,0.5025261225702402
245,0,0.32106787493552197
5,1,0.7829823232323233
0,0,0.26874457486957487
60,1,0.5868288239538242
27,1,0.6466573965250437
20,0,0.34695134032634045
45,0,0.46375936971525195
1,1,0.58320264294529
3,1,0.7271912393162395
86,0,0.36061459700430293
34,0,0.39488834776334786
453,0,0.4210087135087136
145,0,0.3771956638133108
39,0,0.3517620851370852
0,1,0.5098124653124653
128,1,0.5483901376401374
3,1,0.6983979200623937
4,0,0.4565569708069707
4,1,0.833360384713326
0,1,0.5668520368520368
1,1,0.6174155011655011
3,0,0.46631473265296797
102,1,0.5238469641682557
0,1,0.6979682576195734
64,0,0.40773192962008736
37,1,0.5969061073515409
459,0,0.4487223609723609
0,0,0.20569841269841274
34,1,0.5382399683649685
109,0,0.3294007169301287
80,0,0.4175744394494395
4,1,0.7495677753618932
4,0,0.41227396214896217
56,0,0.35270159660600847
8,1,0.6365679369649958
7,1,0.6461714845611906
36,0,0.36111992174492175
5,1,0.690609002109002
205,0,0.24073657671877485
250,1,0.6655268710048119
22,1,0.734423770673771
17,1,0.7476556119319276
8,1,0.6090441976324332
6,1,0.6614081982259228
4,1,0.8064880952380953
0,0,0.1613533411033411
84,0,0.345968808968809
341,0,0.3030053386585893
83,0,0.23228444743662136
29,0,0.3742571317571317
12,0,0.37219771894771897
32,1,0.6922919409022351
12,1,0.8345223387723384
3,1,0.7511025224775225
0,0,0.19747959264677528
1,1,0.7473871406371408
11,1,0.7777296551487727
19,0,0.3869663530913531
419,0,0.3611838716838717
0,0,0.27291275391275394
10,0,0.4985489510489512
1,1,0.5488734190645955
0,0,0.35824195249195234
5,1,0.5259834936305527
0,1,0.5135177271558848
3,1,0.5064619547119549
8,1,0.5716984043648129
553,0,0.38073511854054315
169,0,0.2871867118388858
2,1,0.6498864411732057
2023,0,0.32571334221334214
1136,0,0.3312322188045872
105,0,0.37575144300144303
0,0,0.10494119769119767
78,0,0.37881193806193814
9,1,0.6866050703682284
307,0,0.38198805361305355
2,1,0.7428836114865528
18,0,0.4295391397817868
91,0,0.35434930347430355
31,0,0.4438446830946831
25,1,0.7015673117731938
3,1,0.6996869103119101
0,0,0.15326860351550753
160,1,0.558210993113167
2,1,0.6390856000724421
0,0,0.1918551000232922
108,0,0.2596652514152514
5,1,0.5741623107284872
0,0,0.3003181263181263
1,1,0.5278962426462426
0,0,0.044715261046143394
5,0,0.30154677048098105
0,0,0.4328681188092953
109,0,0.4102535658785659
0,0,0.3372703966140498
17,0,0.3885007353757354
141,1,0.5047650821400821
7,1,0.5336065450717152
42,1,0.8138320845820849
0,0,0.4801860231271997
0,0,0.03224242424242424
71,0,0.4036717726717727
0,0,0.08463997113997113
35,0,0.33942316425404656
38,0,0.46626049603990777
1,1,0.578196239218298
80,0,0.2616997724497724
2967,0,0.13924024423289125
181,1,0.6406433011433011
9,1,0.66552082231494
20,1,0.7737188089688088
27,0,0.3521468253968253
364,0,0.31758879441851573
0,0,0.16004305335187688
0,1,0.6987690365190363
49,0,0.3559176558735382
7,1,0.6540578767637589
21,0,0.34301005938505935
0,0,0.28903176072293724
57,1,0.7335390822627664
64,0,0.4951996614496613
2,1,0.5958879111084994
0,0,0.07760714285714287
0,1,0.5387723191840839
72,0,0.4708253135753136
0,0,0.17858880825057294
1,1,0.6954350192291369
8,1,0.7406774108244697
1381,0,0.25147630804867643
2,0,0.486793623043623
25,0,0.3045507890802007
128,0,0.41233925796425785
31,1,0.5664724164724162
209,0,0.42552750027750014
229,1,0.5916702515320936
26,1,0.589256702447879
44,1,0.753402450490686
4,0,0.49162029473794194
1,1,0.7167514389205565
133,0,0.31023098611914396
44,0,0.34090583599407126
76,1,0.5788390702864386
41,0,0.4926111388611388
36,0,0.3412896686646687
12,1,0.8526877705627706
1,1,0.625283522033522
1,0,0.48465062672106
1,1,0.606139971139971
40,1,0.7186668046006279
3,1,0.5670664372177532
145,1,0.5316974185944775
0,1,0.545176587301587
26,0,0.3650536824286824
8,1,0.5218081461022638
44,1,0.5976063797313798
3,1,0.5099355644355644
16,1,0.6884060887942468
36,1,0.6124070702689124
41,1,0.6059628288378288
922,0,0.3110248485174957
12,1,0.8496266233766234
10,1,0.5292145410489064
76,0,0.36233709917533446
4,1,0.5202702487570907
0,0,0.09903774003774006
2,1,0.6881783078033078
384,0,0.4384455193928878
10,1,0.7342126484626484
180,0,0.3128905718464542
74,0,0.4519561965811966
0,0,0.27035418747918755
0,0,0.05715675990675989
17,1,0.6063598499453763
78,0,0.38473340548340557
0,0,0.15551660839160839
18,1,0.5856966130274955
122,0,0.48220249195249215
14,1,0.5378855747795375
0,0,0.02305250305250305
0,0,0.015857142857142858
74,1,0.5754242824169293
0,0,0.171009435009435
41,1,0.6228251193251193
0,0,0.49162956487956494
0,0,0.35211967199467203
368,0,0.30539633977133973
80,1,0.695331470816765
1944,0,0.2065753690753691
4,1,0.5761403318903319
279,0,0.4600592789563377
68,0,0.49060640748140755
3,1,0.5470157244716068
4,1,0.5774998383259253
9,1,0.682915607053765
95,0,0.30259940059940055
3,0,0.3758340409590409
2,1,0.5912307757601876
51,0,0.3990719696969696
64,0,0.4715465090465089
6,1,0.599534176607706
8,1,0.6290458707958709
20,1,0.7219093406593408
0,0,0.1612416880505116
8,1,0.6608008021390375
15,1,0.5181260169568993
1,1,0.7166917641182349
22,1,0.6231342587151409
157,1,0.5185516444339974
432,0,0.4665096292596293
20,1,0.5055214091464092
121,0,0.3828178667737491
0,0,0.28245034540622777
1,1,0.6162494409185585
9,1,0.6852457491339069
445,0,0.44677150872003807
0,0,0.34947052947052953
65,0,0.4643103081558964
0,0,0.3380834443334443
0,0,0.13267612452906571
136,1,0.5713896695409852
8,1,0.60651732989233
1,1,0.7042862945877651
0,0,0.46363628038628035
25,1,0.6784569858246329
48,0,0.37997632922632923
4,1,0.5625389749139748
126,0,0.3216837884337885
0,1,0.6542124125874128
0,0,0.03118362193362193
14,0,0.45138009213009217
1,1,0.5219396765515188
18,1,0.6430006243756243
8,1,0.5267974172800024
27,0,0.32315302018243197
3,1,0.6049241452991453
23,1,0.6927961103224264
1431,0,0.31163697087226505
23,1,0.6956033827283826
5,1,0.8660532163914515
23,0,0.3512881285381285
1,1,0.6326300145932501
42,0,0.31236600164541334
0,1,0.5266137995990937
142,1,0.557193833943834
84,0,0.3701684426684426
171,0,0.4522232195908667
75,0,0.41054748029748017
154,1,0.5104574796548481
3,1,0.5878330280830278
1,0,0.376734842685694
74,1,0.5053109570168393
409,0,0.15415802253302252
1,0,0.310836921248686
46,1,0.5396377692225217
0,0,0.1537191317454475
0,0,0.3303520703153056
0,0,0.4801956238206238
7,1,0.6708055351081665
26,0,0.4360909090909091
0,1,0.5301785991785991
5,1,0.8938389233315703
0,0,0.4942691018132194
72,0,0.384811027208086
0,0,0.3586616137130844
0,0,0.002857142857142857
4,1,0.5624360916860919
4,0,0.2683324453324453
133,0,0.4240384892884893
45,1,0.6298885975135977
79,0,0.38918881118881127
3,1,0.565957029082029
11,1,0.7237468789380556
10,1,0.6273730713730714
204,0,0.28982875457875457
18,0,0.3864435703185702
30,1,0.6108282813677551
2,1,0.5501924643983468
6,0,0.40783671956698275
3,1,0.6647752500767206
4,1,0.5544981489099134
1,1,0.6131489042003746
2,1,0.5606192279942279
0,1,0.5205780787839612
53,0,0.3628156565656566
13,1,0.739916687887276
39,1,0.6173478198787796
12,1,0.5594550172050172
16,1,0.6788241064491066
7,1,0.5899621865063042
2,1,0.5054482053893818
55,1,0.6096556272674694
61,1,0.5432645312204136
139,0,0.37217254967254965
81,1,0.5977179954548376
0,0,0.4324144123850005
0,0,0.4810119504678327
123,0,0.28717988955488954
0,0,0.07138716063348416
42,0,0.3557443492180335
5,1,0.5944195921038026
2,1,0.7448659510424216
12,1,0.7100873015873016
10,1,0.7355866861896275
1,1,0.6108469045574308
91,0,0.4704335386835387
0,0,0.13563980463980463
29,0,0.4553704351204352
3,0,0.4824751833134187
1,0,0.36042969530469526
1,1,0.7241558996558998
259,0,0.4651297550488727
0,1,0.6809759594980186
112,1,0.5174597027368766
3,1,0.5704710581815844
0,0,0.06003511480349715
22,0,0.29393253968253963
1,1,0.6430324675324676
11,1,0.6348956182706181
7,1,0.5640704018204018
110,0,0.3861914613164615
2,0,0.36174223407311634
1,1,0.6679041791541792
0,0,0.3503973208164386
1468,0,0.3066374108347792
0,0,0.05005599955599955
0,0,0.4355247456791574
46,0,0.37345054945054945
0,0,0.49370316611493076
28,1,0.5946689403218041
1,0,0.3088610694860695
1,1,0.5040891241111829
6,1,0.5420332167832166
209,0,0.3888171680400782
8,1,0.8024147519147519
0,1,0.596420518078413
3,1,0.827653873903874
0,0,0.32348291766712817
0,0,0.2140495615495615
57,1,0.5368980741480742
0,0,0.15263451825951824
93,0,0.34778961316461304
7,1,0.6518123363564541
2,1,0.6403996420246421
0,0,0.06839618714618713
5,0,0.3388465978465978
0,0,0.4640340843367159
1,1,0.7829613262554438
224,0,0.34324180394768616
0,0,0.4979855046913874
66,0,0.2611161616161615
34,0,0.2660526418026418
59,1,0.624472263847264
0,0,0.06800093370681606
31,0,0.44328990453990463
12,0,0.43954124225447766
29,1,0.6682760850260849
2,1,0.6043491600418843
10,1,0.8988686868686868
28,0,0.36067016317016304
2,1,0.7397124183006535
42,1,0.6716119574869576
1545,1,0.5319724565080604
0,0,0.07294588744588744
33,0,0.49784861135596414
1,1,0.677311063936064
7,1,0.7064515370250666
327,0,0.3436014263514263
6,1,0.6698244533244533
3,1,0.6138987678987677
343,1,0.5532681105444262
16,1,0.8224281751959769
4,1,0.6917682733932732
0,0,0.1328215673215673
9,0,0.47126804567981034
322,0,0.23665785603285602
5,1,0.7216949439449439
846,0,0.2224052140669787
2,1,0.7567002915385269
0,0,0.2869034299034298
0,1,0.5317794386985562
1,1,0.7230110306360306
0,0,0.4456015621805095
20,1,0.5627833294156823
0,1,0.6352757293875713
27,0,0.35300696688931976
142,0,0.3125760056936528
2,1,0.6199012809086338
0,0,0.30202462814962816
10,1,0.6713398880531233
8,1,0.51119013080554
86,0,0.22566192549280786
4,1,0.6102586678027853
20,1,0.7785167185755419
15,1,0.513339466089466
0,0,0.24436655011655012
404,0,0.28246308266896514
14,1,0.7730056671484691
99,1,0.6482378316128315
3,1,0.637033535908536
26,1,0.6594775867407446
1,1,0.659225679549209
1,0,0.18392519980019975
0,0,0.018819444444444444
0,0,0.2172752664002664
20,1,0.6173816420507598
0,0,0.38768564476459216
0,0,0.27841227107945377
0,1,0.5220052951434531
0,0,0.12145066045066046
97,0,0.385468632674515
5,1,0.7113800227550229
78,0,0.49844801397432975
0,0,0.08394791319791323
63,1,0.6746249306249306
2,1,0.5593912239721065
0,1,0.5594380341880342
0,1,0.6722652763902761
3,1,0.8152681860623038
1,1,0.6513603567485147
0,0,0.15320682095682098
3,1,0.6946801546406809
206,1,0.6239277111777112
0,1,0.7793421398862573
16,1,0.7869998073821601
0,1,0.740159077034077
23,1,0.5722366443625024
10,1,0.5589116022866023
1,1,0.736658952158952
2,0,0.3397529803787544
13,1,0.7186396161028512
4,1,0.7259613360495714
34,1,0.667178182928183
2,1,0.7502588661338662
3,0,0.3311815406815406
59,1,0.6055467171717174
63,0,0.4442188644688644
0,1,0.6867188175171922
6,1,0.8009181790431791
8,1,0.6666514008866951
34,0,0.4457215464274288
22,1,0.7479116063674889
1,1,0.6692652763902764
80,0,0.2852505557308189
68,0,0.32882881007881
0,1,0.5274796176046174
136,0,0.25190245865245864
0,0,0.13278687488981605
10,0,0.3328611111111111
0,1,0.8380822886264064
220,1,0.5732179866916709
0,0,0.1929297369297368
32,0,0.46209595959595945
1,1,0.7042657926868451
0,0,0.44748027789204237
17,1,0.711041168626695
0,0,0.12285927960927957
159,0,0.42434804166421813
20,1,0.6477313944225708
3,1,0.5492288508275349
76,1,0.5170671828171828
0,0,0.3150864135864134
0,1,0.5162368864795335
3,1,0.5336004551004552
1,0,0.3718198190698191
3,1,0.6949993617493615
3,1,0.6790052031302032
191,0,0.309787116478293
207,0,0.2547737091769599
33,0,0.2804325119325119
0,0,0.4878687978687981
152,0,0.2579504923181393
0,1,0.5580514208014207
2,1,0.5306680166238988
3,1,0.6580676735545157
107,0,0.4578658563658564
5,1,0.7793779137529135
6,1,0.6555332708227445
2,1,0.5482186326745151
0,1,0.6073314642873465
105,0,0.30605617481933267
4,0,0.49350740925740916
0,1,0.6942307137307138
10,1,0.6874211760461758
520,0,0.2941615256088941
41,0,0.2850086025086025
14,0,0.48831168831168825
0,1,0.529896837166961
399,1,0.5072442279942279
0,0,0.38507602528190765
0,0,0.011147186147186145
82,0,0.37735279589691345
2,1,0.888672143216261
30,0,0.36147059884559885
92,0,0.32494869836046303
99,1,0.5912288961038962
6,1,0.6259624542124542
104,0,0.4223654065233014
43,1,0.6867452810347545
6,1,0.7984398061089237
144,0,0.40969526307026316
16,0,0.31345357420357417
24,1,0.7691172161172163
1,1,0.7092233958851605
119,1,0.6825249627823158
98,0,0.3733861971361972
7,1,0.5103650140708965
20,1,0.6658324647787565
162,0,0.37619627594627586
5,1,0.7260039682539683
0,0,0.035766344766344764
1,1,0.7209214812964814
546,0,0.2708007723270881
2,0,0.4310385129576306
3,1,0.6369522911728793
6808,0,0.1776235847485847
0,0,0.27522886835386834
1,1,0.7582413697413696
0,0,0.3780911506793859
8,1,0.6251065878565881
238,1,0.5755976662226662
51,1,0.5977572427572427
3,0,0.4910251276501277
63,0,0.34969824619824613
2,1,0.7176172006098475
0,0,0.02396825396825397
20,0,0.47834534909534904
0,0,0.47924427696486516
4,1,0.6305556388056389
25,1,0.5755078271401799
0,0,0.20960704573204572
13,0,0.36847558568882094
11,1,0.5525717648364707
148,0,0.30276554877870665
0,0,0.3822735320235319
66,1,0.6106722999223
0,0,0.3194278695161048
0,0,0.21776335021187962
0,0,0.20587688292100054
0,0,0.33570500333000325
0,1,0.6039250734645469
45,1,0.72683910697146
113,0,0.395916736041736
10,1,0.5178945645857411
3,1,0.5799991309859728
1,0,0.47779802142302136
2,1,0.5647140441258088
2,0,0.33463644688644684
36,1,0.7196940257025396
11,0,0.43144798257298256
4,1,0.6666363687482106
3,0,0.48633628037768906
82,0,0.4727270368520368
0,0,0.3434312390395982
19,0,0.4750713632772455
23,1,0.622142999157705
11,1,0.8443502886002886
0,0,0.21524189699189694
0,0,0.049788322788322785
59,0,0.31443283982099773
3,1,0.5544011462393815
0,1,0.7411728516581458
253,1,0.6548468572490314
0,1,0.5854581609051422
2,1,0.5203507521889875
861,0,0.3670475357975358
1,0,0.49571894935130223
5,1,0.5724317545199898
0,0,0.42969595682095696
40,1,0.6058610874419699
4,1,0.6439040126540125
0,0,0.22336051448551447
4,0,0.3784916888666888
44,0,0.39819247419247417
2,1,0.6338251952725638
0,1,0.5520136807636807
345,1,0.5469598269377682
14,1,0.7918433070197776
0,1,0.5578722698869758
27,1,0.7942954545454548
0,1,0.5220538823921177
70,0,0.4291092241092242
0,0,0.02576190476190476
37,1,0.6742583943833944
0,0,0.4617708680208679
1,1,0.5468400684283037
115,0,0.30929367854367856
1,0,0.48794271170006476
0,0,0.2637205080780932
0,0,0.11693184593184594
3,1,0.7349620657120657
4,1,0.6183529999412353
33,0,0.37106996761408517
383,0,0.29311363636363624
0,0,0.27057666026783667
5,1,0.563379107004107
1,0,0.46617965531200833
0,0,0.03702840434419381
0,0,0.27629625929625923
4,0,0.3431487123987123
0,0,0.10100643800643802
0,0,0.021635281385281382
5,1,0.5138135753135753
1,1,0.7495293456543459
0,0,0.2959800150829562
0,0,0.03957142857142856
0,1,0.7390605823914648
0,0,0.2452351960904593
0,0,0.00375
0,0,0.3885339937839936
1,0,0.391089688089688
0,0,0.0171025641025641
3,0,0.12428932097314449
0,0,0.007697802197802198
2,1,0.7311916416916415
28,1,0.5188154739996844
0,0,0.18969787157287157
262,0,0.3934329216535098
10,1,0.6743758741258743
0,0,0.40672075147075154
1,0,0.4644033181170246
0,0,0.011166666666666667
47,0,0.39852650127650124
14,1,0.5509971139971139
0,1,0.5167022185331009
1,0,0.4652317726992649
0,0,0.4531308511749689
40,1,0.5793452838011661
44,0,0.2896162448662449
0,0,0.0857390844449668
161,1,0.6292636457110141
0,0,0.33783527583527584
68,0,0.31229049708461465
17,0,0.46117196692196677
108,0,0.21780606381922174
4,1,0.6695347569097568
1,1,0.6303854617604617
0,0,0.05932557148733619
46,1,0.5943462648462648
7,1,0.6540006105006105
0,0,0.29066503104738395
179,1,0.6240148462648462
17,1,0.8621138861138864
0,0,0.3618872793872795
0,1,0.5513883893883894
122,0,0.33262265512265515
0,0,0.008304945054945055
0,0,0.08520911033411033
351,0,0.39671567321567314
118,0,0.33711602286602277
93,0,0.3406700505376976
0,0,0.2901132478632478
7,1,0.5542443863326217
0,0,0.3711190892440894
0,0,0.409813505938506
3,1,0.5030241563991563
0,0,0.19917485292485285
3,1,0.7706708944650122
7,0,0.408920301920302
6,0,0.40457323232323233
152,0,0.3482621430856724
21,1,0.5316911770719821
1,1,0.5097873172579056
6,0,0.47644720557220566
8,1,0.807216085385203
16,1,0.7625508190639771
0,0,0.07985424297924297
37,1,0.5664492541771953
0,0,0.05749179292929292
7,1,0.5233156843156844
2,1,0.525554764894548
0,0,0.11790254190254192
4,1,0.6580091409278714
0,0,0.15953735153735155
13,1,0.5903758365817189
343,0,0.4742385392385393
605,0,0.37006698856698866
37,1,0.5512777639027638
0,0,0.09988818126318125
3,0,0.4927732186114539
26,0,0.36489941594353353
0,0,0.02844582908921144
730,0,0.2339431401931402
276,0,0.2030327311577311
2770,0,0.20298409923409924
8,0,0.4227244306989729
3606,0,0.19603993228993224
283,0,0.29784023492847017
